"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","fixed_effect_structure","structure_reason","n_all_zero_date_status_cells","1","metric_id"
"2026-01-23",0.3901438692725612,0.1620064018009963,Inf,0.17288813062773348,0.8804088411292507,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.903, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",1,NA,"sharks_rays"
"2017-04-12",0.75461135429878,0.3155410101188673,Inf,0.33250111276824296,1.7125906475794075,"2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.731, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"sharks_rays"
"2017-11-23",1.0564642014093724,0.404058075634544,Inf,0.49923152923885766,2.2356693107128174,"2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.731, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"sharks_rays"
"2018-04-24",0.6036898845389921,0.2698767912061873,Inf,0.2513553636397309,1.4499053110203677,"2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.731, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"sharks_rays"
"2018-11-29",0.9055381206983346,0.3601522134449833,Inf,0.4153032821283106,1.974458963665324,"2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.731, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"sharks_rays"
"2019-10-22",0.7546064675474571,0.31553953979827914,Inf,0.33249846462607435,1.7125821062206399,"2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.731, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"sharks_rays"
"2020-10-28",0.6791486182233337,0.29287067199780814,Inf,0.29167513565729575,1.5813581250086457,"2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.731, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"sharks_rays"
"2014-09-03",4.746697023368409,1.6763203607513613,Inf,2.375665704679668,9.48413431539291,"2014-09-03","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2015-12-10",2.7981202567610226,0.9951031303930025,Inf,1.393642081782237,5.617996954629677,"2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2016-02-12",7.302745449251614,2.627175958512512,Inf,3.6079861298773923,14.781124199714553,"2016-02-12","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2016-11-19",3.7385092016212464,1.3860534759460594,Inf,1.8076536022131116,7.73181932284778,"2016-11-19","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2019-12-07",7.482010122215393,2.6597992242086157,Inf,3.727541115679194,15.018070554195193,"2019-12-07","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2020-11-26",4.460160472917234,1.6418061937060222,Inf,2.167799766370047,9.176600049867114,"2020-11-26","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2021-11-22",4.595475840752021,1.8171146020376048,Inf,2.1171598219816623,9.974871988251065,"2021-11-22","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2025-02-06",2.9083328103293993,1.0046177668971725,Inf,1.4778004298753167,5.723641409653768,"2025-02-06","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2026-02-21",2.2726089142091555,0.7540014493793609,Inf,1.186082318629094,4.354462751719017,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2016-05-24",0.522597166485074,0.16927210203679824,Inf,0.27698623061705846,0.9859977436777632,"2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-04-05",0.30000593761513966,0.12712559467816828,Inf,0.13074908183679732,0.6883686014459565,"2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2018-03-28",0.1603591848996174,0.09230708145998205,Inf,0.05189424802470402,0.49552829379911495,"2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2026-03-24",0.1792881048999468,0.10123729439075582,Inf,0.05928021461618303,0.5422420409024499,"2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2021-10-11",0.20833333102515544,0.09316949088001986,Inf,0.08671413263563994,0.5005271401192362,"2021-10-11","Pre-bloom","Boston Bay","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.625, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2024-03-25",0.7391304298823528,0.1792654473208637,Inf,0.45948823896030994,1.188961427204803,"2024-03-25","Pre-bloom","Boston Bay","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.625, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2024-11-14",0.4166666611146628,0.13176155764139957,Inf,0.2241894698757448,0.774394562691387,"2024-11-14","Pre-bloom","Boston Bay","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.625, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2025-11-11",0.2727272708941717,0.11134043335112408,Inf,0.12252565112270433,0.6070578985529674,"2025-11-11","Bloom","Boston Bay","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.625, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2017-01-12",2.8282288629453456,0.3510334841115362,Inf,2.2175085617066044,3.6071466145957745,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.099, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2026-03-10",1.969326244476448,0.2928618542775733,Inf,1.471411140264883,2.6357322919857396,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.099, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2015-12-10",5.219922226630457,0.6467543786377983,Inf,4.094484018587032,6.65470616770744,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2016-12-06",4.221053443119641,0.5238392667493794,Inf,3.3096755496685266,5.383395412114226,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2017-12-05",6.516001580510486,0.7132493662535064,Inf,5.257843277445855,8.075226734000422,"2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2018-12-11",6.761755245805624,0.7400906589498188,Inf,5.456238612712457,8.37964342278837,"2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2020-12-04",6.9258129164301545,0.7462416838697874,Inf,5.6073232273779166,8.55432843949339,"2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2025-02-06",9.811306195941732,2.1339325490260386,Inf,6.406086480460937,15.026604708526866,"2025-02-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2025-02-20",9.86274029176148,0.9893214383219018,Inf,8.102414130114179,12.005513974063499,"2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2025-12-17",6.311095924959605,0.6966819062766108,Inf,5.083240284126468,7.83553984225759,"2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2015-11-15",6.995201138570886,1.001264983649144,Inf,5.2839979192829025,9.260571203196868,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.513, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-12-04",5.316109640214564,0.8149653064762534,Inf,3.9364416683613155,7.179332018032133,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.513, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-01-12",0.17913835340450784,0.10441371684058587,Inf,0.05715468661227305,0.56146838627906,"2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.465, not greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2026-02-16",0.5584548572362135,0.16907623242234546,Inf,0.30851811654742356,1.0108703860273325,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.465, not greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2016-01-19",7.166646780819126,2.5811871667844217,Inf,3.5378677252405177,14.517452338479792,"2016-01-19","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2019-02-16",6.0000290507406335,1.6235953679290278,Inf,3.530368081213267,10.197335739949093,"2019-02-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2020-04-10",4.999996299297663,1.3219186339887001,Inf,2.978006765670232,8.394864404333825,"2020-04-10","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2022-03-16",10.083349299614873,2.5005232086220985,Inf,6.201821663419778,16.394204576656474,"2022-03-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2025-11-10",15.583308567255443,3.7716671095846217,Inf,9.69708570301315,25.042524459368245,"2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2026-04-08",15.250042508663979,3.694693077188547,Inf,9.485206992007793,24.518578952680308,"2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2020-10-13",1.1966542112049912,0.8953519568784957,Inf,0.27611424490093706,5.1861913234806085,"2020-10-13","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2021-10-25",0.634374577258029,0.4753138422707724,Inf,0.1460734724359248,2.7549910162355427,"2021-10-25","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2022-12-02",0.4551784351328094,0.34730585878826375,Inf,0.10202487887825283,2.0307537738632524,"2022-12-02","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2023-11-23",0.8747652979591296,0.6421986298259403,Inf,0.20748751488253148,3.68800179108005,"2023-11-23","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2025-10-21",0.12020137876789617,0.11133199532303432,Inf,0.019566633544196937,0.7384188713437795,"2025-10-21","Bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2026-03-20",0.5524439914681882,0.4181513784294688,Inf,0.12531520197783402,2.435413731873384,"2026-03-20","Bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2015-01-07",1.3071165385762153,0.2969017273657773,Inf,0.8374719258231298,2.0401324423384977,"2015-01-07","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.509, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2016-01-10",1.2379762347018173,0.29528449612678986,Inf,0.7756790505204149,1.9757980528908887,"2016-01-10","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.509, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2016-03-11",1.2764080452284112,0.5581930711020666,Inf,0.5416838306458718,3.0076908442720756,"2016-03-11","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.509, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2026-01-26",0.4412916939748173,0.1455477193587467,Inf,0.23119622468827122,0.8423076952650735,"2026-01-26","Bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.509, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2015-04-28",3.623750219647269,3.3078479151831526,Inf,0.6055648343507974,21.684822019877473,"2015-04-28","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2015-10-09",3.4661940200171872,3.1677767794898353,Inf,0.578008679421807,20.786021753896918,"2015-10-09","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2021-10-12",0.7485127754709326,0.5759107835072316,Inf,0.16568340162360132,3.381578175923864,"2021-10-12","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2022-12-01",0.7268059732701782,0.5537782798650454,Inf,0.16325217541756623,3.2357726408855596,"2022-12-01","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2023-12-01",0.8415637389267941,0.6372403019349184,Inf,0.19078704115761053,3.712146917207924,"2023-12-01","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2024-12-19",0.6502989973266863,0.498120397505041,Inf,0.14491188449807635,2.91824778477508,"2024-12-19","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2025-02-04",0.7600068632647731,0.5774712741532871,Inf,0.17141718356611407,3.3696180289112054,"2025-02-04","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2025-11-13",0.4032163842083801,0.3062622796256756,Inf,0.09099333217301298,1.786762267205985,"2025-11-13","Bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2026-03-06",0.33139912081829925,0.25377640182807015,Inf,0.07387958411371356,1.4865456891324853,"2026-03-06","Bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2014-09-03",0.8897319212768244,0.3651834813254579,Inf,0.39800651582834196,1.9889696782762523,"2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.712, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2016-03-11",0.32677709783810027,0.17320638195714153,Inf,0.11563171607206679,0.9234773581059655,"2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.712, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2016-11-03",0.8819066835872738,0.44184737110714306,Inf,0.33033832339909186,2.3544328449480827,"2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.712, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2025-10-13",0.2304282630185913,0.15312766111680406,Inf,0.06264443143080506,0.8475962377663921,"2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.712, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2017-02-03",7.499999925586994,1.1439878129719705,Inf,5.5619365762390345,10.113383731146572,"2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.848, greater than the threshold of 1.5","1","Intercept-only fixed effect used",0,"overall","reef_associated_richness"
"2017-02-03",2.1650635094608233,0.300462581553591,Inf,1.6494639542560232,2.8418323346223553,"2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.69, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-11-14",1.1547005383784454,0.2204792576585867,Inf,0.7942192377986238,1.6787975786473475,"2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.69, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2015-04-28",0.7999999900966983,0.399999964190858,Inf,0.30025430491271926,2.131526421713615,"2015-04-28","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained because the nbinom2 dispersion parameter was extremely large (theta = 241100000), exceeding the Poisson-limit threshold of 1e+06. The negative-binomial model had approached its Poisson limit.","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2015-10-09",7.000000025492539,1.0801233616911896,Inf,5.1731468056632925,9.471991071904798,"2015-10-09","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained because the nbinom2 dispersion parameter was extremely large (theta = 241100000), exceeding the Poisson-limit threshold of 1e+06. The negative-binomial model had approached its Poisson limit.","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
