"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","Status","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","fixed_effect_structure","structure_reason","n_all_zero_date_status_cells","1","metric_id"
"2025-04-02",44.50000186128038,5.651858272012273,Inf,34.69369727029431,57.07809548881667,"Fished","2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 10.337, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2026-01-27",52.7499956299717,6.638574184577219,Inf,41.21913937268855,67.5065535406529,"Fished","2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 10.337, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2016-01-20",49.40000160087118,6.833352894374062,Inf,37.66889031554168,64.78449823511833,"No-take","2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 10.337, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2016-12-06",29.636364516929472,4.044260258866821,Inf,22.681282680408696,38.72418126241922,"No-take","2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 10.337, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2017-12-05",48.749996997837165,10.66983138234304,Inf,31.744867331914957,74.8644554863153,"No-take","2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 10.337, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2018-01-17",38.37500212424394,6.02437501552275,Inf,28.211155051201942,52.2006555691517,"No-take","2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 10.337, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2019-01-22",43.24999929765362,5.502305312611946,Inf,33.70508675073956,55.497926858354525,"No-take","2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 10.337, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2021-01-21",48.58333521221749,6.1402974981103355,Inf,37.92334131048242,62.239781063022214,"No-take","2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 10.337, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2025-04-02",56.90908882875364,7.453145058389729,Inf,44.025402021111255,73.56308500637799,"No-take","2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 10.337, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2026-01-27",52.54546035165194,6.908220612316786,Inf,40.60940418034495,67.98980332992345,"No-take","2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 10.337, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2016-04-19",40.185607402985966,9.739587446582119,Inf,24.99015890350371,64.6207592589781,"Fished","2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2017-06-02",51.329491708149796,12.428824734142703,Inf,31.93439211374421,82.50405110680235,"Fished","2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2018-06-26",57.715022141928245,14.56233892864378,Inf,35.1980290761743,94.63665632056804,"Fished","2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2019-06-06",41.11661464387675,9.87292216322435,Inf,25.681880539468292,65.8275782092732,"Fished","2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2021-05-20",54.46632516085049,13.270660464046756,Inf,33.78576452306693,87.80563703100722,"Fished","2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2025-04-09",22.613289195892815,6.752824619816288,Inf,12.594364789081231,40.6023532604368,"Fished","2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2025-12-02",75.43418252137937,19.176949390608236,Inf,45.8326454158725,124.15421019311576,"Fished","2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2026-03-01",98.01142271488884,24.225925829094844,Inf,60.37836731769621,159.10067478391633,"Fished","2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2016-04-19",37.90830577557499,9.173173034850908,Inf,23.591627598362347,60.91312016447083,"No-take","2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2017-06-02",38.441622384467,9.681518799438647,Inf,23.46533094652984,62.97624077483948,"No-take","2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2018-06-26",30.846519963582956,7.518529184796349,Inf,19.130853886094293,49.736817788114905,"No-take","2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2019-06-06",59.995525653597525,14.371680009241254,Inf,37.516045503519855,95.94462982815621,"No-take","2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2021-05-20",38.951594406203114,9.959888941871531,Inf,23.597920964874074,64.29493127991114,"No-take","2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2025-04-09",27.499058416759528,8.318630612183616,Inf,15.199322701475044,49.75209939683474,"No-take","2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2025-12-02",82.06364078535792,21.483845528565183,Inf,49.12590089721567,137.08534634384588,"No-take","2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2026-03-01",109.90095024437159,27.60354477526746,Inf,67.17494206072932,179.8024455859829,"No-take","2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"total_abundance"
"2017-11-28",31.31578850403576,5.154539752287197,Inf,22.68070961880404,43.23844474497573,"Not modelled by Status","2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 25.683, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"total_abundance"
"2018-11-27",40.79999573752876,12.996438005867892,Inf,21.853360220774647,76.17316675171513,"Not modelled by Status","2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 25.683, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"total_abundance"
"2021-11-23",24.12499952636252,6.175954283056343,Inf,14.607010019940764,39.844951249602275,"Not modelled by Status","2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 25.683, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"total_abundance"
"2025-10-30",33.40000153505278,5.348015203130349,Inf,24.403488770370416,45.71314015953282,"Not modelled by Status","2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 25.683, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"total_abundance"
"2026-01-23",43.3500005799973,6.8945415107082875,Inf,31.740292393924722,59.206214201273696,"Not modelled by Status","2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 25.683, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"total_abundance"
"2017-04-12",25.333335678215963,4.781744792021069,Inf,17.49949340134916,36.67408432153188,"Not modelled by Status","2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.911, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"total_abundance"
"2017-11-23",28.166665626437553,5.291797807970367,Inf,19.49020406892324,40.70563087518093,"Not modelled by Status","2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.911, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"total_abundance"
"2018-04-24",33.16666501284686,6.191675798348892,Inf,23.003628716288414,47.819745381975,"Not modelled by Status","2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.911, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"total_abundance"
"2018-11-29",30.33333036356504,5.681773116757605,Inf,21.012633978837506,43.788462306622286,"Not modelled by Status","2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.911, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"total_abundance"
"2019-10-22",30.00000282250959,5.621781518054456,Inf,20.77841138440038,43.314195329979285,"Not modelled by Status","2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.911, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"total_abundance"
"2020-10-28",102.83333740607353,18.72262033324485,Inf,71.97102655036328,146.92989372148926,"Not modelled by Status","2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.911, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"total_abundance"
"2025-10-24",74.66666322769038,13.656920952543446,Inf,52.17200837466995,106.86018750744714,"Not modelled by Status","2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.911, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"total_abundance"
"2014-09-03",8.142078777606145,1.594737154262185,Inf,5.54645981458738,11.952389278362805,"Not modelled by Status","2014-09-03","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.945, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2015-12-10",6.455326274457475,1.26534154065306,Inf,4.396122918320352,9.479088297563468,"Not modelled by Status","2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.945, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2016-02-12",11.791755574183837,2.3022219579738263,Inf,8.042478487910103,17.288886719475403,"Not modelled by Status","2016-02-12","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.945, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2016-11-19",9.762412566759194,1.9775909499588604,Inf,6.563380779277377,14.520671941589042,"Not modelled by Status","2016-11-19","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.945, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2019-12-07",11.393527102877588,2.2260085580899065,Inf,7.768815770310214,16.709426981150138,"Not modelled by Status","2019-12-07","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.945, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2020-11-26",9.637203314276745,1.9542078237417724,Inf,6.476591648845216,14.340210523735353,"Not modelled by Status","2020-11-26","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.945, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2021-11-22",9.480664906591427,2.0784863047723503,Inf,6.169163476844681,14.56972366001336,"Not modelled by Status","2021-11-22","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.945, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2025-02-06",7.603986752381411,1.428285418856847,Inf,5.262074174322369,10.988179302477798,"Not modelled by Status","2025-02-06","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.945, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2026-02-21",6.960160985101825,1.2343867822934316,Inf,4.916526882595762,9.853264732472466,"Not modelled by Status","2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.945, greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2016-05-24",4.576515998321053,0.6382635837090345,Inf,3.481947371215635,6.015168079802509,"Fished","2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.848, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2017-04-05",6.65675045508736,0.7811025005107911,Inf,5.289107134182983,8.3780353653492,"Fished","2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.848, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2018-03-28",7.072797427048349,0.8074570331384552,Inf,5.654768950735863,8.846420407247937,"Fished","2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.848, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2026-03-24",4.410097318808671,0.6258078443324965,Inf,3.3393333314584948,5.82420394458461,"Fished","2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.848, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2016-05-24",3.8231665937094115,0.5883366621823299,Inf,2.827705279739129,5.169068681939896,"No-take","2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.848, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2017-04-05",5.90317620322139,0.7319367747402434,Inf,4.62961615736243,7.527079589711065,"No-take","2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.848, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2018-03-28",8.23118930878968,0.8784690684497597,Inf,6.677572042573005,10.146274275316857,"No-take","2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.848, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2026-03-24",6.984039320210792,0.80221831830207,Inf,5.576141935831543,8.74741098550903,"No-take","2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.848, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2021-10-11",8.321558041491073,0.9112239281491467,Inf,6.714237741479758,10.313654491275583,"Not modelled by Status","2021-10-11","Pre-bloom","Boston Bay","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.549, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2022-05-10",4.602538864161192,0.5443025491766524,Inf,3.6503390485019382,5.803122316763326,"Not modelled by Status","2022-05-10","Pre-bloom","Boston Bay","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.549, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2024-03-25",5.779582538503769,0.7511930402558239,Inf,4.479842622254017,7.456416918184233,"Not modelled by Status","2024-03-25","Pre-bloom","Boston Bay","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.549, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2024-11-14",7.725689913325616,0.9411594807710322,Inf,6.084741673953042,9.809173147376212,"Not modelled by Status","2024-11-14","Pre-bloom","Boston Bay","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.549, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2025-05-22",5.670987528619728,0.7343401108497511,Inf,4.399831185562254,7.309393972953248,"Not modelled by Status","2025-05-22","Bloom","Boston Bay","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.549, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2025-11-11",6.942027320524083,0.8766803508397053,Inf,5.419903363038169,8.89162409196324,"Not modelled by Status","2025-11-11","Bloom","Boston Bay","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.549, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2017-01-12",8.75000000000406,0.8539124984889545,Inf,7.2266878231541405,10.594410866173936,"Fished","2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.661, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2026-03-10",7.416666666659086,0.7861650333525887,Inf,6.025340360853403,9.129267584900555,"Fished","2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.661, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2017-01-12",9.583333333313153,0.8936503734355097,Inf,7.982549993556784,11.50513029690024,"No-take","2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.661, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2026-03-10",7.666666666666306,0.7993051920389821,Inf,6.249750682590979,9.404819610084761,"No-take","2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.661, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2015-12-10",8.931854132349908,0.6998557535918639,Inf,7.66029851822857,10.414479024771042,"Not modelled by Status","2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.078, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2016-12-06",6.162719415202544,0.5145806765310228,Inf,5.232364005488923,7.258499322805725,"Not modelled by Status","2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.078, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2017-12-05",10.118518103419172,0.6658682506404868,Inf,8.894099488362185,11.51149801541912,"Not modelled by Status","2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.078, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2018-12-11",10.772562971536814,0.7023313844427043,Inf,9.4803383939015,12.2409251815713,"Not modelled by Status","2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.078, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2020-12-04",11.409358802414436,0.7093057878966842,Inf,10.100504960223882,12.887817866023447,"Not modelled by Status","2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.078, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2025-02-06",17.60693424017088,2.184712108175136,Inf,13.805894225030176,22.454476927373687,"Not modelled by Status","2025-02-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.078, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2025-02-20",15.652530556408722,0.8563115451791605,Inf,14.061038979084877,17.424154302092262,"Not modelled by Status","2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.078, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
